Employee ID,Name,Age,Department,Salary,Performance Score,Years at Company,Promotion Status,,,,,,,,,,,
3859,Employee_2859,58,IT,64576,3.6,22,No,,,,,,,,,,,
3860,Employee_2860,45,Support,79981,3.9,24,Yes,,,,,,,,,,,
3861,Employee_2861,34,HR,77232,4.2,9,Yes,,,,,,,,,,,
3862,Employee_2862,37,IT,81669,3.4,2,No,,,,,,,,,,,
3863,Employee_2863,42,Finance,99059,3.1,4,No,,,,,,,,,,,
3864,Employee_2864,33,IT,114741,3.7,4,No,,,,,,,,,,,
3865,Employee_2865,39,Support,56642,3.6,22,No,,,,,,,,,,,
3866,Employee_2866,26,Finance,63255,3.3,13,No,,,,,,,,,,,
3867,Employee_2867,59,Marketing,66129,4.8,7,No,,,,,,,,,,,
3868,Employee_2868,43,HR,58504,2.6,22,No,,,,,,,,,,,
3869,Employee_2869,25,Marketing,136479,2.6,17,No,,,,,,,,,,,
3870,Employee_2870,25,Finance,107029,2.5,28,Yes,,,,,,,,,,,
3871,Employee_2871,25,Operations,62633,2.7,9,Yes,,,,,,,,,,,
3872,Employee_2872,54,Operations,59421,3.6,19,No,,,,,,,,,,,
3873,Employee_2873,50,Finance,81440,2.7,7,Yes,,,,,,,,,,,
3874,Employee_2874,34,IT,67468,3.6,9,Yes,,,,,,,,,,,
3875,Employee_2875,50,Support,99239,3.5,6,No,,,,,,,,,,,
3876,Employee_2876,32,HR,123228,3.1,28,No,,,,,,,,,,,
3877,Employee_2877,36,Marketing,83804,3.8,2,No,,,,,,,,,,,
3878,Employee_2878,29,Support,48062,2.8,24,Yes,,,,,,,,,,,
3879,Employee_2879,37,Support,139612,4.4,28,Yes,,,,,,,,,,,
3880,Employee_2880,23,Marketing,66440,4.8,23,Yes,,,,,,,,,,,
3881,Employee_2881,30,Operations,50576,3.1,3,No,,,,,,,,,,,
3882,Employee_2882,42,Finance,64369,2.7,2,Yes,,,,,,,,,,,
3883,Employee_2883,43,IT,43657,3.5,21,No,,,,,,,,,,,
3884,Employee_2884,41,Marketing,73746,4.3,12,No,,,,,,,,,,,
3885,Employee_2885,40,HR,99142,2.9,15,No,,,,,,,,,,,
3886,Employee_2886,46,Sales,117192,4.3,17,Yes,,,,,,,,,,,
3887,Employee_2887,48,Support,123981,4.8,4,Yes,,,,,,,,,,,
3888,Employee_2888,57,Finance,136711,4.4,1,No,,,,,,,,,,,
3889,Employee_2889,38,Marketing,41757,4.5,1,No,,,,,,,,,,,
3890,Employee_2890,28,Finance,100424,2.9,26,Yes,,,,,,,,,,,
3891,Employee_2891,49,Marketing,87217,3.5,29,No,,,,,,,,,,,
3892,Employee_2892,34,Sales,57302,4.5,19,Yes,,,,,,,,,,,
3893,Employee_2893,57,Marketing,75885,4.1,20,Yes,,,,,,,,,,,
3894,Employee_2894,53,Finance,64333,4,5,Yes,,,,,,,,,,,
3895,Employee_2895,57,Marketing,105574,4.7,20,No,,,,,,,,,,,
3896,Employee_2896,25,Sales,49192,3.9,3,Yes,,,,,,,,,,,
3897,Employee_2897,38,Support,125126,3.4,10,No,,,,,,,,,,,
3898,Employee_2898,31,Finance,110471,4.7,17,No,,,,,,,,,,,
3899,Employee_2899,29,Marketing,42596,2.8,29,No,,,,,,,,,,,
3900,Employee_2900,28,Operations,56789,3.6,8,Yes,,,,,,,,,,,
3901,Employee_2901,44,Finance,127765,3.6,1,Yes,,,,,,,,,,,
3902,Employee_2902,47,Support,140386,4.3,6,No,,,,,,,,,,,
3903,Employee_2903,43,Finance,124360,4.4,11,Yes,,,,,,,,,,,
3904,Employee_2904,26,Sales,47329,4.9,3,No,,,,,,,,,,,
3905,Employee_2905,53,Operations,119785,2.5,19,Yes,,,,,,,,,,,
3906,Employee_2906,32,Support,45845,3.8,28,No,,,,,,,,,,,
3907,Employee_2907,48,Operations,51679,3,27,Yes,,,,,,,,,,,
3908,Employee_2908,48,Operations,83593,3.5,10,Yes,,,,,,,,,,,
3909,Employee_2909,46,HR,89571,4.9,14,Yes,,,,,,,,,,,
3910,Employee_2910,53,Support,98162,4.7,6,Yes,,,,,,,,,,,
3911,Employee_2911,56,Support,102348,4.7,17,Yes,,,,,,,,,,,
3912,Employee_2912,44,Operations,119860,4.5,14,Yes,,,,,,,,,,,
3913,Employee_2913,24,Operations,70399,4.1,6,No,,,,,,,,,,,
3914,Employee_2914,57,Marketing,62150,3.8,18,No,,,,,,,,,,,
3915,Employee_2915,39,Operations,60022,4.5,11,Yes,,,,,,,,,,,
3916,Employee_2916,59,Sales,47459,3,2,Yes,,,,,,,,,,,
3917,Employee_2917,27,Operations,134848,4.5,25,Yes,,,,,,,,,,,
3918,Employee_2918,51,Finance,60210,2.5,26,Yes,,,,,,,,,,,
3919,Employee_2919,53,Marketing,75254,4.2,28,No,,,,,,,,,,,
3920,Employee_2920,29,Finance,140221,2.9,1,Yes,,,,,,,,,,,
3921,Employee_2921,49,Operations,106379,3,17,No,,,,,,,,,,,
3922,Employee_2922,50,Support,141239,3,16,No,,,,,,,,,,,
3923,Employee_2923,44,Support,42260,4.7,15,No,,,,,,,,,,,
3924,Employee_2924,35,HR,64205,4.4,18,No,,,,,,,,,,,
3925,Employee_2925,38,Sales,89329,2.6,27,No,,,,,,,,,,,
3926,Employee_2926,43,Operations,66011,4.9,29,No,,,,,,,,,,,
3927,Employee_2927,45,Finance,106051,4.9,13,Yes,,,,,,,,,,,
3928,Employee_2928,46,Marketing,134003,3.4,20,Yes,,,,,,,,,,,
3929,Employee_2929,46,Finance,96396,4.5,7,Yes,,,,,,,,,,,
3930,Employee_2930,31,Sales,46454,5,8,Yes,,,,,,,,,,,
3931,Employee_2931,44,Operations,92471,2.8,15,Yes,,,,,,,,,,,
3932,Employee_2932,31,Finance,119108,4.1,25,Yes,,,,,,,,,,,
3933,Employee_2933,31,HR,97928,2.9,26,No,,,,,,,,,,,
3934,Employee_2934,35,HR,82811,4.7,2,Yes,,,,,,,,,,,
3935,Employee_2935,41,Support,68619,3.3,20,No,,,,,,,,,,,
3936,Employee_2936,54,Marketing,142603,2.8,3,No,,,,,,,,,,,
3937,Employee_2937,45,Support,119631,4.8,25,No,,,,,,,,,,,
3938,Employee_2938,24,HR,48799,3.4,1,No,,,,,,,,,,,
3939,Employee_2939,38,Support,81121,4.7,28,No,,,,,,,,,,,
3940,Employee_2940,44,Support,64530,4.5,3,Yes,,,,,,,,,,,
3941,Employee_2941,48,Operations,124538,3.8,24,No,,,,,,,,,,,
3942,Employee_2942,51,Support,64252,4.9,18,No,,,,,,,,,,,
3943,Employee_2943,54,Marketing,79263,3.9,17,No,,,,,,,,,,,
3944,Employee_2944,56,Sales,134797,4.5,6,No,,,,,,,,,,,
3945,Employee_2945,48,Marketing,58311,2.7,9,Yes,,,,,,,,,,,
3946,Employee_2946,51,Marketing,96644,3.4,7,Yes,,,,,,,,,,,
3947,Employee_2947,54,HR,131353,4.1,20,No,,,,,,,,,,,
3948,Employee_2948,57,Operations,117720,4,23,Yes,,,,,,,,,,,
3949,Employee_2949,58,HR,90723,2.7,19,Yes,,,,,,,,,,,
3950,Employee_2950,56,Sales,122294,3,28,Yes,,,,,,,,,,,
3951,Employee_2951,53,Sales,120162,4.9,5,Yes,,,,,,,,,,,
3952,Employee_2952,47,IT,53061,3.7,24,No,,,,,,,,,,,
3953,Employee_2953,28,Operations,101227,4.9,17,Yes,,,,,,,,,,,
3954,Employee_2954,46,IT,124323,4.2,17,Yes,,,,,,,,,,,
3955,Employee_2955,22,IT,90771,2.6,22,No,,,,,,,,,,,
3956,Employee_2956,26,Support,78489,2.9,9,No,,,,,,,,,,,
3957,Employee_2957,52,Operations,139402,4.4,22,Yes,,,,,,,,,,,
3958,Employee_2958,24,IT,138948,4.8,10,No,,,,,,,,,,,
3959,Employee_2959,59,Finance,127308,3,20,No,,,,,,,,,,,
3960,Employee_2960,28,Support,147539,2.8,27,No,,,,,,,,,,,
3961,Employee_2961,26,Finance,88154,3.8,21,No,,,,,,,,,,,
3962,Employee_2962,51,IT,91605,3.2,8,No,,,,,,,,,,,
3963,Employee_2963,45,Support,49011,4.6,10,Yes,,,,,,,,,,,
3964,Employee_2964,37,Support,119932,3.4,29,No,,,,,,,,,,,
3965,Employee_2965,43,Operations,120887,4.3,8,Yes,,,,,,,,,,,
3966,Employee_2966,48,Sales,64159,2.5,25,Yes,,,,,,,,,,,
3967,Employee_2967,48,Marketing,63352,2.6,15,Yes,,,,,,,,,,,
3968,Employee_2968,38,Operations,139877,3,28,No,,,,,,,,,,,
3969,Employee_2969,55,Finance,134188,3.5,22,Yes,,,,,,,,,,,
3970,Employee_2970,47,Sales,76593,4.4,29,No,,,,,,,,,,,
3971,Employee_2971,45,Sales,113449,3.8,7,Yes,,,,,,,,,,,
3972,Employee_2972,40,Operations,54546,3.3,28,Yes,,,,,,,,,,,
3973,Employee_2973,22,Marketing,140516,4.6,1,Yes,,,,,,,,,,,
3974,Employee_2974,44,IT,55268,3.2,16,No,,,,,,,,,,,
3975,Employee_2975,43,Sales,124265,4,17,No,,,,,,,,,,,
3976,Employee_2976,36,Marketing,70931,3.6,19,Yes,,,,,,,,,,,
3977,Employee_2977,30,Marketing,148382,4,30,No,,,,,,,,,,,
3978,Employee_2978,41,Operations,132665,3.7,15,Yes,,,,,,,,,,,
3979,Employee_2979,35,IT,59186,3.1,23,No,,,,,,,,,,,
3980,Employee_2980,28,Operations,123011,3.5,28,Yes,,,,,,,,,,,
3981,Employee_2981,38,Operations,144361,4.7,6,Yes,,,,,,,,,,,
3982,Employee_2982,48,Marketing,99639,3,28,Yes,,,,,,,,,,,
3983,Employee_2983,47,Support,101474,4.5,1,No,,,,,,,,,,,
3984,Employee_2984,42,Finance,126354,4.2,13,No,,,,,,,,,,,
3985,Employee_2985,55,Marketing,125359,3.1,8,Yes,,,,,,,,,,,
3986,Employee_2986,54,Operations,88187,4.3,9,No,,,,,,,,,,,
3987,Employee_2987,54,Operations,83535,3.4,27,Yes,,,,,,,,,,,
3988,Employee_2988,32,IT,87248,3.6,11,No,,,,,,,,,,,
3989,Employee_2989,23,Finance,105243,4.9,15,Yes,,,,,,,,,,,
3990,Employee_2990,40,Sales,139404,4.5,16,No,,,,,,,,,,,
3991,Employee_2991,56,Sales,120260,4.2,10,Yes,,,,,,,,,,,
3992,Employee_2992,26,Marketing,127302,3.2,8,No,,,,,,,,,,,
3993,Employee_2993,52,Marketing,51816,3.7,30,No,,,,,,,,,,,
3994,Employee_2994,53,Operations,108011,3.7,3,No,,,,,,,,,,,
3995,Employee_2995,45,Finance,88904,3.7,15,Yes,,,,,,,,,,,
3996,Employee_2996,23,Sales,64286,4.5,6,No,,,,,,,,,,,
3997,Employee_2997,37,HR,120158,3.5,5,No,,,,,,,,,,,
3998,Employee_2998,40,Operations,94054,2.7,2,No,,,,,,,,,,,
3999,Employee_2999,49,Support,57873,2.8,25,No,,,,,,,,,,,
4000,Employee_3000,60,Operations,137914,4.4,10,No,,,,,,,,,,,
4001,Employee_3001,39,HR,110055,4.4,24,No,,,,,,,,,,,
4002,Employee_3002,40,Marketing,107322,2.6,10,No,,,,,,,,,,,
4003,Employee_3003,47,Support,131188,3.5,30,Yes,,,,,,,,,,,
4004,Employee_3004,52,Operations,47990,3.2,1,Yes,,,,,,,,,,,
4005,Employee_3005,43,Sales,137799,4,8,No,,,,,,,,,,,
4006,Employee_3006,40,Marketing,84523,4.4,17,Yes,,,,,,,,,,,
4007,Employee_3007,22,HR,73079,3.6,24,No,,,,,,,,,,,
4008,Employee_3008,56,Marketing,44237,4.9,7,No,,,,,,,,,,,
4009,Employee_3009,60,Operations,118439,4.3,28,No,,,,,,,,,,,
4010,Employee_3010,23,Sales,90864,2.7,8,No,,,,,,,,,,,
4011,Employee_3011,44,Finance,47602,5,7,No,,,,,,,,,,,
4012,Employee_3012,54,Support,86224,4.9,16,Yes,,,,,,,,,,,
4013,Employee_3013,47,HR,46660,4,29,Yes,,,,,,,,,,,
4014,Employee_3014,60,Marketing,132210,2.6,27,Yes,,,,,,,,,,,
4015,Employee_3015,48,Marketing,55035,4,29,Yes,,,,,,,,,,,
4016,Employee_3016,29,Sales,143236,3.6,28,No,,,,,,,,,,,
4017,Employee_3017,25,Operations,135180,4.7,21,Yes,,,,,,,,,,,
4018,Employee_3018,47,Marketing,141790,3.5,28,No,,,,,,,,,,,
4019,Employee_3019,23,Operations,43586,3.5,23,No,,,,,,,,,,,
4020,Employee_3020,42,Finance,107588,3.1,23,No,,,,,,,,,,,
4021,Employee_3021,42,IT,53041,4.7,6,Yes,,,,,,,,,,,
4022,Employee_3022,27,Support,90445,4.9,13,No,,,,,,,,,,,
4023,Employee_3023,36,HR,52604,4.8,3,No,,,,,,,,,,,
4024,Employee_3024,38,Marketing,122570,2.5,14,Yes,,,,,,,,,,,
4025,Employee_3025,34,Sales,100561,3.6,23,No,,,,,,,,,,,
4026,Employee_3026,22,Operations,71021,3.3,18,No,,,,,,,,,,,
4027,Employee_3027,22,Sales,92673,4.2,18,Yes,,,,,,,,,,,
4028,Employee_3028,59,Finance,79871,2.5,10,Yes,,,,,,,,,,,
4029,Employee_3029,33,Support,47479,3.8,17,No,,,,,,,,,,,
4030,Employee_3030,37,IT,128453,3.2,19,No,,,,,,,,,,,
4031,Employee_3031,45,Finance,100516,2.5,26,Yes,,,,,,,,,,,
4032,Employee_3032,26,Sales,73009,4.9,5,No,,,,,,,,,,,
4033,Employee_3033,30,Finance,121956,4,2,Yes,,,,,,,,,,,
4034,Employee_3034,46,IT,47035,2.9,23,Yes,,,,,,,,,,,
4035,Employee_3035,54,Operations,127242,3,15,No,,,,,,,,,,,
4036,Employee_3036,50,IT,64364,4.4,18,No,,,,,,,,,,,
4037,Employee_3037,54,Finance,78060,3.4,3,No,,,,,,,,,,,
4038,Employee_3038,51,Marketing,108328,3.5,18,Yes,,,,,,,,,,,
4039,Employee_3039,48,Support,139712,3.9,22,No,,,,,,,,,,,
4040,Employee_3040,39,Support,99458,3,28,No,,,,,,,,,,,
4041,Employee_3041,58,Finance,89389,4.7,6,No,,,,,,,,,,,
4042,Employee_3042,22,Marketing,61258,3.5,4,No,,,,,,,,,,,
4043,Employee_3043,37,Finance,124511,3.3,24,Yes,,,,,,,,,,,
4044,Employee_3044,51,IT,44991,2.5,4,Yes,,,,,,,,,,,
4045,Employee_3045,34,HR,112327,4.5,26,No,,,,,,,,,,,
4046,Employee_3046,22,Marketing,48700,3.2,21,No,,,,,,,,,,,
4047,Employee_3047,35,HR,143836,3.2,18,Yes,,,,,,,,,,,
4048,Employee_3048,23,IT,109040,3.2,2,No,,,,,,,,,,,
4049,Employee_3049,58,IT,48189,2.9,7,No,,,,,,,,,,,
4050,Employee_3050,57,HR,88145,3.2,8,Yes,,,,,,,,,,,
4051,Employee_3051,47,Finance,112213,4.6,29,No,,,,,,,,,,,
4052,Employee_3052,31,Sales,51919,4.7,10,No,,,,,,,,,,,
4053,Employee_3053,48,Marketing,102514,3.4,29,Yes,,,,,,,,,,,
4054,Employee_3054,27,Marketing,132894,3.9,9,No,,,,,,,,,,,
4055,Employee_3055,59,Finance,125691,3.2,27,Yes,,,,,,,,,,,
4056,Employee_3056,39,Marketing,80733,4.3,28,No,,,,,,,,,,,
4057,Employee_3057,53,IT,100095,4.6,11,No,,,,,,,,,,,
4058,Employee_3058,54,Operations,136702,2.7,6,Yes,,,,,,,,,,,
4059,Employee_3059,28,Support,122601,3.6,2,Yes,,,,,,,,,,,
4060,Employee_3060,23,IT,122389,2.9,18,Yes,,,,,,,,,,,
4061,Employee_3061,34,IT,57930,3.2,7,No,,,,,,,,,,,
4062,Employee_3062,53,Operations,105275,3.7,13,No,,,,,,,,,,,
4063,Employee_3063,35,IT,84323,3.8,19,Yes,,,,,,,,,,,
4064,Employee_3064,28,Support,126347,3.4,29,Yes,,,,,,,,,,,
4065,Employee_3065,57,IT,131414,3.1,29,Yes,,,,,,,,,,,
4066,Employee_3066,54,IT,68414,4.5,18,Yes,,,,,,,,,,,
4067,Employee_3067,22,Sales,40624,4.6,13,Yes,,,,,,,,,,,
4068,Employee_3068,39,IT,67113,4,3,No,,,,,,,,,,,
4069,Employee_3069,51,Operations,142976,4.2,7,Yes,,,,,,,,,,,
4070,Employee_3070,54,Support,70379,3.9,16,Yes,,,,,,,,,,,
4071,Employee_3071,35,Support,142556,3.1,4,Yes,,,,,,,,,,,
4072,Employee_3072,39,IT,63693,3.5,29,Yes,,,,,,,,,,,
4073,Employee_3073,60,Marketing,67601,4.5,20,Yes,,,,,,,,,,,
4074,Employee_3074,26,Support,51764,3.5,28,No,,,,,,,,,,,
4075,Employee_3075,30,Support,43045,3.5,15,Yes,,,,,,,,,,,
4076,Employee_3076,36,Operations,110762,4.2,16,Yes,,,,,,,,,,,
4077,Employee_3077,49,IT,137753,4.8,13,Yes,,,,,,,,,,,
4078,Employee_3078,22,HR,121167,4.9,18,No,,,,,,,,,,,
4079,Employee_3079,41,Support,112555,4.8,9,Yes,,,,,,,,,,,
4080,Employee_3080,58,Sales,97405,4,24,No,,,,,,,,,,,
4081,Employee_3081,24,Sales,87223,2.7,10,Yes,,,,,,,,,,,
4082,Employee_3082,37,Finance,97513,2.7,14,No,,,,,,,,,,,
4083,Employee_3083,26,Support,64158,4,20,No,,,,,,,,,,,
4084,Employee_3084,54,Support,93606,3.6,8,No,,,,,,,,,,,
4085,Employee_3085,43,HR,107311,4.6,27,No,,,,,,,,,,,
4086,Employee_3086,47,Support,73753,2.6,19,Yes,,,,,,,,,,,
4087,Employee_3087,35,Marketing,117651,3.8,3,No,,,,,,,,,,,
4088,Employee_3088,48,HR,64838,4.3,5,Yes,,,,,,,,,,,
4089,Employee_3089,34,Sales,63079,3.8,24,No,,,,,,,,,,,
4090,Employee_3090,57,Sales,60039,3.6,25,Yes,,,,,,,,,,,
4091,Employee_3091,34,IT,59401,4.3,29,Yes,,,,,,,,,,,
4092,Employee_3092,35,Operations,84427,4.9,8,Yes,,,,,,,,,,,
4093,Employee_3093,54,Operations,143096,4.8,16,Yes,,,,,,,,,,,
4094,Employee_3094,32,HR,50390,4.8,20,Yes,,,,,,,,,,,
4095,Employee_3095,35,Sales,96063,4.4,11,Yes,,,,,,,,,,,
4096,Employee_3096,60,Marketing,58350,3.7,5,Yes,,,,,,,,,,,
4097,Employee_3097,38,Support,111502,4.2,24,No,,,,,,,,,,,
4098,Employee_3098,28,IT,67182,2.7,21,Yes,,,,,,,,,,,
4099,Employee_3099,45,IT,105674,3.4,19,Yes,,,,,,,,,,,
4100,Employee_3100,36,Support,125786,4.3,23,No,,,,,,,,,,,
4101,Employee_3101,31,IT,106815,4.7,30,Yes,,,,,,,,,,,
4102,Employee_3102,45,Sales,133962,4.6,28,Yes,,,,,,,,,,,
4103,Employee_3103,52,Operations,55705,4,26,No,,,,,,,,,,,
4104,Employee_3104,43,IT,137204,4.2,24,Yes,,,,,,,,,,,
4105,Employee_3105,33,Finance,80714,4.7,27,Yes,,,,,,,,,,,
4106,Employee_3106,41,HR,63971,5,29,No,,,,,,,,,,,
4107,Employee_3107,46,HR,115712,2.6,9,No,,,,,,,,,,,
4108,Employee_3108,44,Sales,42989,2.7,26,Yes,,,,,,,,,,,
4109,Employee_3109,55,Operations,68552,3.7,25,No,,,,,,,,,,,
4110,Employee_3110,44,Finance,71702,3.3,27,Yes,,,,,,,,,,,
4111,Employee_3111,41,HR,53238,3.3,8,No,,,,,,,,,,,
4112,Employee_3112,44,Sales,131438,2.5,18,Yes,,,,,,,,,,,
4113,Employee_3113,38,Marketing,76445,3.4,24,No,,,,,,,,,,,
4114,Employee_3114,34,Finance,101262,3.6,10,No,,,,,,,,,,,
4115,Employee_3115,27,Finance,125651,3.5,21,Yes,,,,,,,,,,,
4116,Employee_3116,55,Finance,60910,4.6,11,Yes,,,,,,,,,,,
4117,Employee_3117,58,Marketing,55063,4.5,22,Yes,,,,,,,,,,,
4118,Employee_3118,34,IT,117993,3.1,29,No,,,,,,,,,,,
4119,Employee_3119,34,Finance,68042,3,23,Yes,,,,,,,,,,,
4120,Employee_3120,55,IT,111411,2.9,25,Yes,,,,,,,,,,,
4121,Employee_3121,30,Support,145286,5,26,Yes,,,,,,,,,,,
4122,Employee_3122,51,Sales,42246,3.7,27,No,,,,,,,,,,,
4123,Employee_3123,51,IT,52008,2.5,26,No,,,,,,,,,,,
4124,Employee_3124,49,Support,97407,3.1,28,Yes,,,,,,,,,,,
4125,Employee_3125,59,HR,145963,3.1,7,No,,,,,,,,,,,
4126,Employee_3126,56,Operations,112186,3.4,8,Yes,,,,,,,,,,,
4127,Employee_3127,26,Finance,54044,4.3,13,Yes,,,,,,,,,,,
4128,Employee_3128,53,IT,128488,4.5,7,No,,,,,,,,,,,
4129,Employee_3129,47,Finance,104805,4,4,Yes,,,,,,,,,,,
4130,Employee_3130,59,Finance,53907,4.6,12,No,,,,,,,,,,,
4131,Employee_3131,51,IT,102775,4.5,9,Yes,,,,,,,,,,,
4132,Employee_3132,57,Operations,104170,4.3,6,Yes,,,,,,,,,,,
4133,Employee_3133,27,Sales,103367,4.1,10,Yes,,,,,,,,,,,
4134,Employee_3134,60,Finance,97316,4.8,20,Yes,,,,,,,,,,,
4135,Employee_3135,31,Support,41194,4.6,16,No,,,,,,,,,,,
4136,Employee_3136,51,HR,102750,4.9,6,Yes,,,,,,,,,,,
4137,Employee_3137,32,Sales,84800,2.7,30,No,,,,,,,,,,,
4138,Employee_3138,59,Marketing,65029,4.6,25,Yes,,,,,,,,,,,
4139,Employee_3139,35,Operations,132236,4.5,8,No,,,,,,,,,,,
4140,Employee_3140,30,Finance,131206,4.2,22,Yes,,,,,,,,,,,
4141,Employee_3141,25,Marketing,138219,3.6,19,No,,,,,,,,,,,
4142,Employee_3142,37,IT,85344,4.5,8,Yes,,,,,,,,,,,
4143,Employee_3143,56,Operations,113302,4.6,6,Yes,,,,,,,,,,,
4144,Employee_3144,57,HR,89010,3.3,11,Yes,,,,,,,,,,,
4145,Employee_3145,59,Support,85424,3.3,26,Yes,,,,,,,,,,,
4146,Employee_3146,51,HR,80113,4.4,13,No,,,,,,,,,,,
4147,Employee_3147,36,Finance,45296,2.9,5,No,,,,,,,,,,,
4148,Employee_3148,53,IT,102605,2.6,12,No,,,,,,,,,,,
4149,Employee_3149,22,Finance,74055,3.6,14,No,,,,,,,,,,,
4150,Employee_3150,23,Marketing,77537,3.1,17,Yes,,,,,,,,,,,
4151,Employee_3151,26,IT,137801,4.3,5,No,,,,,,,,,,,
4152,Employee_3152,40,Marketing,115077,3.8,5,Yes,,,,,,,,,,,
4153,Employee_3153,56,Marketing,63418,3.2,13,No,,,,,,,,,,,
4154,Employee_3154,28,HR,81236,2.6,2,No,,,,,,,,,,,
4155,Employee_3155,56,Operations,79246,3,16,No,,,,,,,,,,,
4156,Employee_3156,55,IT,126711,3.4,18,No,,,,,,,,,,,
4157,Employee_3157,35,HR,43156,3.4,29,No,,,,,,,,,,,
4158,Employee_3158,38,HR,114965,3,17,No,,,,,,,,,,,
4159,Employee_3159,28,Support,113573,3.4,2,Yes,,,,,,,,,,,
4160,Employee_3160,42,HR,119146,4.5,23,No,,,,,,,,,,,
4161,Employee_3161,58,Support,56468,3.4,2,No,,,,,,,,,,,
4162,Employee_3162,32,Support,148087,2.9,25,No,,,,,,,,,,,
4163,Employee_3163,58,Operations,45972,5,7,Yes,,,,,,,,,,,
4164,Employee_3164,45,Operations,51197,4.6,9,Yes,,,,,,,,,,,
4165,Employee_3165,52,Finance,78494,4.6,22,Yes,,,,,,,,,,,
4166,Employee_3166,30,Marketing,82777,3.7,8,Yes,,,,,,,,,,,
4167,Employee_3167,44,Operations,106796,2.7,7,Yes,,,,,,,,,,,
4168,Employee_3168,59,Sales,103353,2.8,22,Yes,,,,,,,,,,,
4169,Employee_3169,51,HR,75828,4.2,27,Yes,,,,,,,,,,,
4170,Employee_3170,39,IT,101038,3,12,Yes,,,,,,,,,,,
4171,Employee_3171,35,Operations,79686,4.5,19,No,,,,,,,,,,,
4172,Employee_3172,48,HR,111957,3.3,11,Yes,,,,,,,,,,,
4173,Employee_3173,46,IT,42351,4.6,7,Yes,,,,,,,,,,,
4174,Employee_3174,30,HR,109645,3.2,13,Yes,,,,,,,,,,,
4175,Employee_3175,51,Support,82148,3.9,8,Yes,,,,,,,,,,,
4176,Employee_3176,34,Sales,120933,4.6,26,No,,,,,,,,,,,
4177,Employee_3177,31,Marketing,61334,4.2,22,Yes,,,,,,,,,,,
4178,Employee_3178,46,IT,142148,2.8,20,Yes,,,,,,,,,,,
4179,Employee_3179,48,Support,134418,3.3,11,Yes,,,,,,,,,,,
4180,Employee_3180,38,Support,109953,4.3,2,No,,,,,,,,,,,
4181,Employee_3181,32,Support,42718,4,5,Yes,,,,,,,,,,,
4182,Employee_3182,60,Support,70351,4,25,Yes,,,,,,,,,,,
4183,Employee_3183,55,Finance,136386,3.5,18,Yes,,,,,,,,,,,
4184,Employee_3184,22,Support,109900,4.9,12,Yes,,,,,,,,,,,
4185,Employee_3185,29,Operations,124944,3.2,21,Yes,,,,,,,,,,,
4186,Employee_3186,51,IT,108568,4.1,10,No,,,,,,,,,,,
4187,Employee_3187,59,Operations,145663,5,23,Yes,,,,,,,,,,,
4188,Employee_3188,42,Marketing,51231,4.4,14,Yes,,,,,,,,,,,
4189,Employee_3189,49,IT,75778,4.1,2,Yes,,,,,,,,,,,
4190,Employee_3190,50,IT,132175,4,23,Yes,,,,,,,,,,,
4191,Employee_3191,29,Support,117767,2.9,21,No,,,,,,,,,,,
4192,Employee_3192,24,Sales,84191,2.7,18,No,,,,,,,,,,,
4193,Employee_3193,38,HR,108804,3.6,27,Yes,,,,,,,,,,,
4194,Employee_3194,27,Finance,133881,4.5,23,No,,,,,,,,,,,
4195,Employee_3195,32,Marketing,89883,4.4,8,No,,,,,,,,,,,
4196,Employee_3196,51,HR,96725,3.7,8,Yes,,,,,,,,,,,
4197,Employee_3197,31,HR,83152,4.8,19,Yes,,,,,,,,,,,
4198,Employee_3198,56,Finance,94739,3.4,18,Yes,,,,,,,,,,,
4199,Employee_3199,39,Sales,129143,4.8,19,No,,,,,,,,,,,
4200,Employee_3200,39,Finance,81131,3.3,24,No,,,,,,,,,,,
4201,Employee_3201,50,HR,66648,4.7,1,No,,,,,,,,,,,
4202,Employee_3202,31,Marketing,61188,4.9,12,Yes,,,,,,,,,,,
4203,Employee_3203,32,Sales,117329,3.5,12,No,,,,,,,,,,,
4204,Employee_3204,54,Support,79837,3.1,23,No,,,,,,,,,,,
4205,Employee_3205,24,Finance,98284,4.4,1,Yes,,,,,,,,,,,
4206,Employee_3206,50,IT,53018,2.6,30,No,,,,,,,,,,,
4207,Employee_3207,32,HR,139470,3,9,No,,,,,,,,,,,
4208,Employee_3208,31,Finance,41528,4.8,5,No,,,,,,,,,,,
4209,Employee_3209,53,Operations,148173,3.4,5,Yes,,,,,,,,,,,
4210,Employee_3210,32,IT,87765,3.9,16,No,,,,,,,,,,,
4211,Employee_3211,38,Sales,130418,3.5,11,Yes,,,,,,,,,,,
4212,Employee_3212,54,Sales,129508,3,23,Yes,,,,,,,,,,,
4213,Employee_3213,24,Support,92468,3.2,4,Yes,,,,,,,,,,,
4214,Employee_3214,50,Operations,149047,4.1,5,No,,,,,,,,,,,
4215,Employee_3215,55,Sales,135690,3.5,20,No,,,,,,,,,,,
4216,Employee_3216,50,IT,86389,3.2,26,No,,,,,,,,,,,
4217,Employee_3217,60,Operations,55464,3.2,25,No,,,,,,,,,,,
4218,Employee_3218,41,Sales,74794,5,18,Yes,,,,,,,,,,,
4219,Employee_3219,53,Operations,132188,3.7,4,Yes,,,,,,,,,,,
4220,Employee_3220,56,Sales,44841,3.1,14,Yes,,,,,,,,,,,
